row_id,customer_text,gold_intent,gold_escalate,predicted_intent,confidence,decision,predicted_escalate,draft_reply,best_evidence_score,error,majority_prediction,tfidf_prediction,agent_intent_correct,agent_escalation_correct
158,"@115821 So, now explaining it for a fifth time to get another agent. Who still doesn’t get it.",general_support,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199810, Requested 520. Please try again in 2m22.56s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
159,@AmazonHelp You did it again. Received wrong product today sixth time.. #nowords @AmazonHelp,order_issue,true,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199809, Requested 553. Please try again in 2m36.384s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,product_issue,False,False
160,@AmazonHelp @115821 @AmazonHelp @115850 what good is amazon prime for me then? when it doesn't even work.,prime_subscription,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199809, Requested 558. Please try again in 2m38.544s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,prime_subscription,False,False
161,@116875 hola me pueden ayudar a hacer una corrección en una factura de un producto que ya recibí?,payment_billing,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199809, Requested 519. Please try again in 2m21.696s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,product_issue,False,False
162,@115850 How come the prce of Sandisk microsd crd wth adaptor priced in ur 'Lightning Deal' as 649 bcomes 739 at chkout wth normal delivery,payment_billing,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199808, Requested 643. Please try again in 3m14.832s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,delivery_issue,False,False
163,@115850 Trying to reach amazon customer care since last two weeks regarding order 408-3616751-7832318. Tried through email and call but no response. Tried in app help but no relevant option. I pm my number to you to call me regarding the issue.,delivery_issue,true,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199808, Requested 660. Please try again in 3m22.176s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,order_issue,False,False
164,@AmazonHelp Can you please tell me why same product is tagged with 3 different prices at 3 different times..,payment_billing,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199807, Requested 555. Please try again in 2m36.384s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,product_issue,False,False
165,アマゾンさん違う商品送ってきたよ～😭,order_issue,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199807, Requested 512. Please try again in 2m17.808s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
166,"@115850 Whats the point giving code which never works and give error ""This property is not participating in the offer"" -Lucky Winner of Amazon Great Indian Festival 2017",general_support,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199807, Requested 532. Please try again in 2m26.447999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
167,@AmazonHelp @137599 my copy of destiny 2 was cancelled because we used the same card to pay on each account and every person I’ve talked to in CS has told me to just buy it again at more than double the price it was when I purchased it,payment_billing,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199806, Requested 658. Please try again in 3m20.448s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,payment_billing,False,False
168,Okay but... I'm officially a victim of misleading photos on Amazon. @115821 https://t.co/hl2Z2nJQJm,order_issue,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199806, Requested 634. Please try again in 3m10.08s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
169,Hi. https://t.co/GzF9Py9bXZ,general_support,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199805, Requested 618. Please try again in 3m2.736s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
170,For god sake @115821!! Second time in 6 weeks your delivery guy breaks my mailbox door! Like that box was ever going to fit!! .de order https://t.co/N6GqYoVsDo,delivery_issue,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199805, Requested 541. Please try again in 2m29.472s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,delivery_issue,False,False
171,Half of the country who ordered Echo after October 5 has received their unit. But @115850 guys in Hyderabad are yet to deliver my unit.,delivery_issue,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199804, Requested 633. Please try again in 3m8.784s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,order_issue,False,False
172,Just pulled another #Amazon delivery out of the bushes since the #amzl people can’t walk the extra 2 ft to my door. So tired of this.,delivery_issue,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199804, Requested 564. Please try again in 2m38.976s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,delivery_issue,False,False
173,@118919 Madharchod amajon wale randi ke aaulad madharcho mera paisa fasaya helpline numbe bhi nhi lag rha Bhut jaldi honewala hai patan india se,payment_billing,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199803, Requested 539. Please try again in 2m27.744s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
174,"@AmazonHelp agents say, we will refund you in 5 days! it's been 13 days. still waiting for @71902 @133462 is growing better. https://t.co/nNwMDB50eP",return_refund,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199803, Requested 542. Please try again in 2m29.04s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,return_refund,False,False
175,"@AmazonHelp Have done that. But what’s the point, have raised it before but no one does anything???",general_support,true,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199802, Requested 554. Please try again in 2m33.792s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
176,"@AmazonHelp @115851 very shameful activity by amazon, instead of taking action on complaint you people give make responsibility on consumer. 1/2",general_support,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199801, Requested 635. Please try again in 3m8.352s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
177,@115830 Can you confirm that order 206-8195514-7057146 is still being delivered today please,delivery_issue,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199801, Requested 628. Please try again in 3m5.328s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,delivery_issue,False,False
178,@AmazonHelp Here it is. I know they are working hard and a hurry but it’d be nice if packages were not thrown @ front door https://t.co/MQQLDAceIW,delivery_issue,true,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199800, Requested 536. Please try again in 2m25.152s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,delivery_issue,False,False
179,@AmazonHelp Danke,general_support,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199800, Requested 536. Please try again in 2m25.152s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
180,@AmazonHelp You're missing the point I paid for next day delivery and here we are 2 days later and I still haven't got it,delivery_issue,true,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199800, Requested 524. Please try again in 2m19.968s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,delivery_issue,False,False
181,"@AmazonHelp Milford, US (Massachusetts) station is unable to deliver *any* package to my address on time, if ever—I suspect they're intentionally ""losing"" (destroying) my packages, #AmazonLogistics leadership team is unable to provide satisfaction #CloseTheStation #TerminateStationManagers",delivery_issue,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199800, Requested 593. Please try again in 2m49.776s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,delivery_issue,False,False
182,@AmazonHelp Providing my details 9th time. Let's see what you gonna do this time,general_support,true,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199799, Requested 551. Please try again in 2m31.2s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
183,@AmazonHelp Dji phantom drones weren't available on amazonin. Are they available now since you showed one in the video lol,product_issue,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199799, Requested 522. Please try again in 2m18.672s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
184,@AmazonHelp @115851 sorry to bother you but Amazon did mentally harass with me specially for this product.Pls do the needful. Pls escalate till high,general_support,true,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199798, Requested 566. Please try again in 2m37.248s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,product_issue,False,False
185,Amazon drivers need to fix up - how are you gunna pull up outside my house and still deliver my parcel to the wrong address 😐,delivery_issue,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199798, Requested 560. Please try again in 2m34.656s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,delivery_issue,False,False
186,@AmazonHelp Still confused. Item I purchased is marked as Prime and in stock. Therefore should be despatched tomorrow latest surely? So I should have it Thursday? https://t.co/SaqeLWGZzK,delivery_issue,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199798, Requested 542. Please try again in 2m26.88s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,delivery_issue,False,False
187,Kitten TV on @116439 🐱🐱🐱 https://t.co/tmvlpcnbJ1,general_support,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199798, Requested 522. Please try again in 2m18.24s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
188,@AmazonHelp ordered a phone case and paid £6 for next day deliver yesterday to be told it would be delivered today but never turned up 🤷🏻‍♀️,delivery_issue,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199798, Requested 531. Please try again in 2m22.128s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,delivery_issue,False,False
189,"@AmazonHelp Non, comment faire et pourquoi?",general_support,true,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199797, Requested 613. Please try again in 2m57.12s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
190,"@AmazonHelp Gonna have to return another thing now, 3rd thing in the last 2 months",return_refund,true,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199797, Requested 626. Please try again in 3m2.736s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,return_refund,False,False
191,"Just received my copy of #AnOrdinaryLife , thanks @115821 for Super fast delivery and really can't wait to start reading it @77379 https://t.co/cYFCPRFJEI",delivery_issue,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199797, Requested 573. Please try again in 2m39.84s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,delivery_issue,False,False
192,@AmazonHelp Hable con atención al cliente y puse día reclamaciones,order_issue,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199797, Requested 546. Please try again in 2m28.176s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
193,@AmazonHelp Where is the applications library??,digital_content,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199796, Requested 505. Please try again in 2m10.032s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
194,"@AmazonHelp Bonjour, possible d'avoir des nouvelles d'un colis qui n'arrive pas en point relais colis ?",delivery_issue,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199796, Requested 625. Please try again in 3m1.872s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,delivery_issue,False,False
195,@AmazonHelp Customer care helpless. No answers except prod cut will be delivered,delivery_issue,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199796, Requested 512. Please try again in 2m13.055999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,delivery_issue,False,False
196,@115821 customer service is trash I was told 3 different things each time I called Then they hung up when I asked to speak with a supervisor,general_support,true,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199796, Requested 527. Please try again in 2m19.536s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
197,"tried ordering Wide Sargasso Sea off @115821 because i need it for college and my shipping address clearly has Fredericksburg, VA in it and they sent it to Troy, AL 😤😤 @AmazonHelp https://t.co/FAvVqC0fdq",delivery_issue,true,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199796, Requested 556. Please try again in 2m32.064s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,order_issue,False,False
198,@AmazonHelp Realmente eso es lo más importante y no la pérdida de mi pedido? Podéis pedirme por privado el número de seguimiento y así poder ayudarme creo.....,order_issue,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199796, Requested 566. Please try again in 2m36.384s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
199,@AmazonHelp Amazonにこんなシステムがあったなんて……！,general_support,false,,0.0,,,,0.0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m2crarv2ecr8fytsptpfxc9x` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199795, Requested 513. Please try again in 2m13.055999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",general_support,general_support,False,False
